State,Datetime,Total Demand,RRP,Precipitation (mm),Air Temp (C),Humidity (%),Wind Speed (km/h)
QLD1,2003/09/20 22:00,4988.67667,12.46,0.0,18.4,74.0,0.0
QLD1,2003/09/20 22:30,4955.335,12.48,0.0,18.7,73.0,5.4
QLD1,2003/09/20 23:00,4943.675,12.13,0.0,17.9,74.0,3.6
QLD1,2003/09/20 23:30,4989.22333,14.56,0.0,17.9,76.0,5.4
QLD1,2003/09/21 00:00,4808.27667,13.65,0.0,17.6,77.0,5.4
QLD1,2003/09/21 00:30,4623.565,12.58,0.0,17.3,78.0,5.4
QLD1,2003/09/21 01:00,4414.64167,11.8,0.0,16.5,78.0,1.8
QLD1,2003/09/21 01:30,4276.925,11.8,0.0,15.9,81.0,0.0
QLD1,2003/09/21 02:00,4160.55333,11.5,0.0,16.1,83.0,3.6
QLD1,2003/09/21 02:30,4023.17333,10.86,0.0,16.2,83.0,3.6
QLD1,2003/09/21 03:00,3952.77833,10.91,0.0,15.9,82.0,1.8
QLD1,2003/09/21 03:30,3916.56,10.57,0.0,15.8,82.0,5.4
QLD1,2003/09/21 04:00,3894.12667,9.39,0.0,15.0,83.0,0.0
QLD1,2003/09/21 04:30,3908.82167,9.59,0.0,15.4,88.0,5.4
QLD1,2003/09/21 05:00,3947.185,9.58,0.0,14.6,86.0,0.0
QLD1,2003/09/21 05:30,3971.09667,9.74,0.0,14.3,87.0,0.0
QLD1,2003/09/21 06:00,3972.81333,9.66,0.0,14.9,89.0,1.8
QLD1,2003/09/21 06:30,4033.94667,9.09,0.0,15.7,86.0,0.0
QLD1,2003/09/21 07:00,4147.53167,8.79,0.0,17.1,77.0,3.6
QLD1,2003/09/21 07:30,4355.44167,9.76,0.0,17.9,71.0,5.4
QLD1,2003/09/21 08:00,4564.71,11.62,0.0,20.1,63.0,5.4
QLD1,2003/09/21 08:30,4775.68,11.8,0.0,21.5,59.0,5.4
QLD1,2003/09/21 09:00,4916.86667,11.8,0.0,21.6,62.0,9.4
QLD1,2003/09/21 09:30,5035.05333,11.81,0.0,22.1,60.0,7.6
QLD1,2003/09/21 10:00,5112.35833,11.46,0.0,22.8,61.0,11.2
QLD1,2003/09/21 10:30,5088.965,10.0,0.0,23.8,58.0,11.2
QLD1,2003/09/21 11:00,5098.22,10.45,0.0,23.7,57.0,13.0
QLD1,2003/09/21 11:30,5077.19667,12.93,0.0,23.9,53.0,13.0
QLD1,2003/09/21 12:00,5077.39,12.45,0.0,24.5,56.0,14.8
QLD1,2003/09/21 12:30,5046.93833,13.19,0.0,25.2,55.0,14.8
QLD1,2003/09/21 13:00,5035.34167,13.47,0.0,24.1,54.0,16.6
QLD1,2003/09/21 13:30,4997.67833,13.24,0.0,25.4,54.0,13.0
QLD1,2003/09/21 14:00,4974.64833,12.78,0.0,24.8,53.0,14.8
QLD1,2003/09/21 14:30,4952.41833,11.86,0.0,24.3,54.0,14.8
QLD1,2003/09/21 15:00,4939.81667,11.87,0.0,23.8,58.0,16.6
QLD1,2003/09/21 15:30,4960.8,11.81,0.0,23.5,59.0,14.8
QLD1,2003/09/21 16:00,4966.86167,11.81,0.0,23.5,61.0,13.0
QLD1,2003/09/21 16:30,4993.075,11.85,0.0,22.9,63.0,13.0
QLD1,2003/09/21 17:00,5045.4,12.05,0.0,22.2,66.0,13.0
QLD1,2003/09/21 17:30,5175.12167,12.03,0.0,21.6,67.0,11.2
QLD1,2003/09/21 18:00,5433.28333,14.68,0.0,21.1,71.0,11.2
QLD1,2003/09/21 18:30,5763.905,17.96,0.0,20.8,76.0,9.4
QLD1,2003/09/21 19:00,5772.05167,18.67,0.0,20.6,78.0,11.2
QLD1,2003/09/21 19:30,5659.18167,17.79,0.0,20.5,78.0,9.4
QLD1,2003/09/21 20:00,5557.26833,15.77,0.0,20.4,79.0,9.4
QLD1,2003/09/21 20:30,5338.89,14.61,0.0,20.3,81.0,7.6
QLD1,2003/09/21 21:00,5177.52833,14.31,0.0,19.9,82.0,5.4
QLD1,2003/09/21 21:30,5101.14667,13.6,0.0,19.8,84.0,5.4
QLD1,2003/09/21 22:00,4941.33333,12.13,0.0,19.8,84.0,5.4
QLD1,2003/09/21 22:30,4908.67667,12.43,0.0,20.2,83.0,7.6
QLD1,2003/09/21 23:00,4850.18333,11.92,0.0,20.0,83.0,5.4
QLD1,2003/09/21 23:30,4892.49,13.85,0.0,20.0,84.0,3.6
QLD1,2003/09/22 00:00,4715.56167,12.96,0.0,19.9,84.0,5.4
QLD1,2003/09/22 00:30,4525.27667,11.92,0.0,19.9,84.0,7.6
QLD1,2003/09/22 01:00,4396.74833,11.8,0.0,20.0,84.0,5.4
QLD1,2003/09/22 01:30,4252.58167,11.67,0.0,19.7,83.0,7.6
QLD1,2003/09/22 02:00,4102.08667,11.26,0.0,19.2,83.0,1.8
QLD1,2003/09/22 02:30,3983.01833,10.92,0.0,18.4,85.0,0.0
QLD1,2003/09/22 03:00,3924.485,10.89,0.0,17.6,87.0,0.0
QLD1,2003/09/22 03:30,3867.42167,10.64,0.0,17.5,89.0,1.8
QLD1,2003/09/22 04:00,3882.52167,9.83,0.0,17.9,92.0,1.8
QLD1,2003/09/22 04:30,3919.43833,9.88,0.0,18.2,90.0,0.0
QLD1,2003/09/22 05:00,3949.70667,10.04,0.0,18.4,88.0,0.0
QLD1,2003/09/22 05:30,4145.73667,11.02,0.0,18.0,87.0,0.0
QLD1,2003/09/22 06:00,4306.35,11.71,0.0,17.5,88.0,0.0
QLD1,2003/09/22 06:30,4658.82333,12.07,0.0,18.1,89.0,0.0
QLD1,2003/09/22 07:00,4989.82833,13.64,0.0,20.6,77.0,3.6
QLD1,2003/09/22 07:30,5330.54333,13.73,0.0,21.2,72.0,5.4
QLD1,2003/09/22 08:00,5583.94,14.91,0.0,22.5,66.0,7.6
QLD1,2003/09/22 08:30,5771.81833,16.55,0.0,23.1,63.0,9.4
QLD1,2003/09/22 09:00,5896.59667,16.41,0.0,23.8,59.0,9.4
QLD1,2003/09/22 09:30,5975.21667,16.32,0.0,25.1,54.0,7.6
QLD1,2003/09/22 10:00,5953.06,15.83,0.0,26.0,53.0,7.6
QLD1,2003/09/22 10:30,5954.91,16.87,0.0,26.7,52.0,7.6
QLD1,2003/09/22 11:00,5913.14,16.66,0.0,25.6,55.0,16.6
QLD1,2003/09/22 11:30,5979.11333,17.61,0.0,26.0,54.0,13.0
QLD1,2003/09/22 12:00,5960.36,17.73,0.0,26.5,56.0,13.0
QLD1,2003/09/22 12:30,5949.56333,18.27,0.0,27.1,54.0,14.8
QLD1,2003/09/22 13:00,5990.18,17.8,0.0,26.7,56.0,14.8
QLD1,2003/09/22 13:30,5995.83,18.78,0.0,26.9,55.0,14.8
QLD1,2003/09/22 14:00,6024.99333,18.4,0.0,27.0,54.0,14.8
QLD1,2003/09/22 14:30,6070.20167,18.64,0.0,26.7,55.0,14.8
QLD1,2003/09/22 15:00,6027.22667,18.06,0.0,26.4,58.0,13.0
QLD1,2003/09/22 15:30,6027.11833,17.7,0.0,25.5,59.0,18.4
QLD1,2003/09/22 16:00,5968.17667,17.16,0.0,25.2,60.0,16.6
QLD1,2003/09/22 16:30,5944.69,17.32,0.0,24.9,60.0,13.0
QLD1,2003/09/22 17:00,5964.09333,18.8,0.0,24.0,63.0,14.8
QLD1,2003/09/22 17:30,5963.345,18.43,0.0,23.2,71.0,13.0
QLD1,2003/09/22 18:00,6087.45833,18.91,0.0,22.8,75.0,11.2
QLD1,2003/09/22 18:30,6249.94167,19.62,0.0,22.5,76.0,13.0
QLD1,2003/09/22 19:00,6256.88667,19.68,0.0,22.2,79.0,9.4
QLD1,2003/09/22 19:30,6089.21833,18.11,0.0,22.0,81.0,11.2
QLD1,2003/09/22 20:00,5889.08667,16.54,0.0,21.8,82.0,11.2
QLD1,2003/09/22 20:30,5759.39667,16.55,0.0,21.7,83.0,9.4
QLD1,2003/09/22 21:00,5556.785,14.86,0.0,21.5,83.0,11.2
QLD1,2003/09/22 21:30,5429.44167,14.42,0.0,21.3,84.0,9.4
QLD1,2003/09/22 22:00,5355.2,13.54,0.0,21.1,84.0,11.2
QLD1,2003/09/22 22:30,5248.32333,14.16,0.0,20.9,85.0,11.2
QLD1,2003/09/22 23:00,5165.74,14.25,0.0,20.7,85.0,9.4
QLD1,2003/09/22 23:30,5147.99,16.09,0.0,20.4,86.0,7.6
QLD1,2003/09/23 00:00,4950.37,14.4,0.0,20.1,86.0,9.4
QLD1,2003/09/23 00:30,4758.615,13.44,0.0,19.9,85.0,5.4
QLD1,2003/09/23 01:00,4605.30833,12.92,0.0,19.7,86.0,3.6
QLD1,2003/09/23 01:30,4421.765,13.07,0.0,19.2,87.0,5.4
QLD1,2003/09/23 02:00,4284.89333,12.44,0.0,18.9,88.0,3.6
QLD1,2003/09/23 02:30,4167.65667,11.67,0.0,18.8,87.0,5.4
QLD1,2003/09/23 03:00,4117.45,11.46,0.0,18.3,86.0,3.6
QLD1,2003/09/23 03:30,4057.015,10.86,0.0,17.9,85.0,3.6
QLD1,2003/09/23 04:00,4045.68833,10.16,0.0,17.9,82.0,3.6
QLD1,2003/09/23 04:30,4030.88667,9.98,0.0,17.7,81.0,5.4
QLD1,2003/09/23 05:00,4110.83,10.52,0.0,17.7,82.0,7.6
QLD1,2003/09/23 05:30,4264.40667,11.27,0.0,16.8,82.0,0.0
QLD1,2003/09/23 06:00,4476.86667,12.69,0.0,17.1,84.0,3.6
QLD1,2003/09/23 06:30,4798.76833,13.51,0.0,18.0,80.0,7.6
QLD1,2003/09/23 07:00,5116.54333,14.35,0.0,19.3,71.0,7.6
QLD1,2003/09/23 07:30,5462.16833,15.45,0.0,20.9,65.0,5.4
QLD1,2003/09/23 08:00,5669.98,17.7,0.0,22.1,61.0,7.6
QLD1,2003/09/23 08:30,5832.24333,18.59,0.0,23.1,58.0,7.6
QLD1,2003/09/23 09:00,5921.31,18.72,0.0,23.8,52.0,7.6
QLD1,2003/09/23 09:30,5988.69667,19.07,0.0,24.9,48.0,9.4
QLD1,2003/09/23 10:00,6015.92833,22.13,0.0,26.2,46.0,5.4
QLD1,2003/09/23 10:30,5975.76333,22.71,0.0,27.1,41.0,7.6
QLD1,2003/09/23 11:00,5987.21833,30.63,0.0,28.8,37.0,7.6
QLD1,2003/09/23 11:30,6061.405,53.33,0.0,28.2,42.0,11.2
QLD1,2003/09/23 12:00,6063.35167,32.67,0.0,29.4,43.0,11.2
QLD1,2003/09/23 12:30,6053.17667,30.8,0.0,29.1,47.0,13.0
QLD1,2003/09/23 13:00,6039.53667,25.22,0.0,28.5,48.0,13.0
QLD1,2003/09/23 13:30,6079.82,35.29,0.0,28.0,51.0,16.6
QLD1,2003/09/23 14:00,6096.845,35.87,0.0,27.4,53.0,18.4
QLD1,2003/09/23 14:30,6107.18667,34.99,0.0,26.9,57.0,18.4
QLD1,2003/09/23 15:00,6087.72833,26.2,0.0,26.0,59.0,18.4
QLD1,2003/09/23 15:30,6134.82833,27.54,0.0,25.6,61.0,18.4
QLD1,2003/09/23 16:00,6099.55833,33.73,0.0,25.3,61.0,14.8
QLD1,2003/09/23 16:30,6084.8,27.06,0.0,24.6,64.0,18.4
QLD1,2003/09/23 17:00,6049.66167,22.62,0.0,23.9,67.0,18.4
QLD1,2003/09/23 17:30,6005.40667,21.06,0.0,23.3,68.0,14.8
QLD1,2003/09/23 18:00,6111.97167,20.57,0.0,22.6,74.0,13.0
QLD1,2003/09/23 18:30,6311.94833,23.42,0.0,22.6,74.0,14.8
QLD1,2003/09/23 19:00,6279.20333,20.94,0.0,22.3,76.0,14.8
QLD1,2003/09/23 19:30,6098.13,19.06,0.0,22.1,78.0,13.0
QLD1,2003/09/23 20:00,5993.28333,18.68,0.0,21.8,79.0,11.2
QLD1,2003/09/23 20:30,5879.47833,19.24,0.0,21.6,80.0,11.2
QLD1,2003/09/23 21:00,5587.045,16.04,0.0,21.4,81.0,11.2
QLD1,2003/09/23 21:30,5419.16167,15.02,0.0,21.2,82.0,9.4
QLD1,2003/09/23 22:00,5370.65833,14.82,0.0,21.0,79.0,11.2
QLD1,2003/09/23 22:30,5294.83,15.03,0.0,20.7,79.0,9.4
QLD1,2003/09/23 23:00,5154.12333,14.77,0.0,20.5,78.0,13.0
QLD1,2003/09/23 23:30,5141.655,16.32,0.0,20.1,77.0,9.4
QLD1,2003/09/24 00:00,4952.60833,15.53,0.0,19.6,77.0,5.4
QLD1,2003/09/24 00:30,4768.34333,14.44,0.0,18.9,77.0,5.4
QLD1,2003/09/24 01:00,4576.60167,13.85,0.0,18.7,77.0,5.4
QLD1,2003/09/24 01:30,4417.14,12.75,0.0,18.6,77.0,7.6
QLD1,2003/09/24 02:00,4277.94667,11.82,0.0,18.3,77.0,7.6
QLD1,2003/09/24 02:30,4151.60333,12.24,0.0,17.6,79.0,5.4
QLD1,2003/09/24 03:00,4102.29833,11.83,0.0,17.5,80.0,5.4
QLD1,2003/09/24 03:30,4078.14667,11.16,0.0,17.2,82.0,7.6
QLD1,2003/09/24 04:00,4071.43,10.71,0.0,17.0,82.0,7.6
QLD1,2003/09/24 04:30,4113.24167,10.31,0.0,17.0,82.0,7.6
QLD1,2003/09/24 05:00,4155.43167,10.78,0.0,16.6,82.0,9.4
QLD1,2003/09/24 05:30,4335.68,11.67,0.0,16.3,82.0,5.4
QLD1,2003/09/24 06:00,4487.38667,12.6,0.0,16.1,84.0,5.4
QLD1,2003/09/24 06:30,4829.235,13.77,0.0,17.2,80.0,5.4
QLD1,2003/09/24 07:00,5137.00333,13.76,0.0,18.2,73.0,5.4
QLD1,2003/09/24 07:30,5468.145,14.56,0.0,19.0,69.0,9.4
QLD1,2003/09/24 08:00,5635.60333,15.98,0.0,20.4,63.0,11.2
QLD1,2003/09/24 08:30,5789.19,16.45,0.0,21.8,56.0,11.2
QLD1,2003/09/24 09:00,5866.43167,15.69,0.0,23.0,53.0,9.4
QLD1,2003/09/24 09:30,5933.81667,16.32,0.0,23.8,49.0,11.2
QLD1,2003/09/24 10:00,5919.02,16.38,0.0,25.0,45.0,9.4
QLD1,2003/09/24 10:30,5894.84167,16.62,0.0,26.5,40.0,11.2
QLD1,2003/09/24 11:00,5931.23,18.49,0.0,27.4,38.0,11.2
QLD1,2003/09/24 11:30,5977.74333,18.78,0.0,28.5,35.0,11.2
QLD1,2003/09/24 12:00,6026.32,18.87,0.0,29.1,33.0,11.2
QLD1,2003/09/24 12:30,5981.42,17.39,0.0,29.9,35.0,13.0
QLD1,2003/09/24 13:00,5978.46,17.14,0.0,28.3,44.0,18.4
QLD1,2003/09/24 13:30,6020.805,17.72,0.0,28.6,45.0,14.8
QLD1,2003/09/24 14:00,6041.57167,17.72,0.0,27.7,46.0,14.8
QLD1,2003/09/24 14:30,6015.41,18.51,0.0,27.6,44.0,16.6
QLD1,2003/09/24 15:00,6037.21167,17.62,0.0,26.5,51.0,16.6
QLD1,2003/09/24 15:30,6068.53167,17.08,0.0,26.4,53.0,16.6
QLD1,2003/09/24 16:00,6055.985,17.07,0.0,25.8,56.0,14.8
QLD1,2003/09/24 16:30,6024.19333,16.77,0.0,25.4,58.0,16.6
QLD1,2003/09/24 17:00,6014.665,16.71,0.0,24.6,61.0,14.8
QLD1,2003/09/24 17:30,6022.07167,16.84,0.0,23.8,65.0,14.8
QLD1,2003/09/24 18:00,6079.52833,16.82,0.0,23.4,66.0,11.2
QLD1,2003/09/24 18:30,6247.84,18.66,0.0,23.4,66.0,11.2
QLD1,2003/09/24 19:00,6255.885,19.15,0.0,23.0,67.0,11.2
QLD1,2003/09/24 19:30,6042.23333,16.49,0.0,22.8,69.0,11.2
QLD1,2003/09/24 20:00,5899.92167,16.2,0.0,22.5,70.0,9.4
QLD1,2003/09/24 20:30,5737.24667,16.1,0.0,22.2,71.0,7.6
QLD1,2003/09/24 21:00,5540.28667,15.33,0.0,22.1,71.0,9.4
QLD1,2003/09/24 21:30,5489.55833,14.4,0.0,21.9,72.0,7.6
QLD1,2003/09/24 22:00,5363.76167,12.9,0.0,21.5,73.0,5.4
QLD1,2003/09/24 22:30,5231.99333,15.16,0.0,21.3,73.0,7.6
QLD1,2003/09/24 23:00,5156.35667,14.93,0.0,20.6,74.0,1.8
QLD1,2003/09/24 23:30,5161.59,15.57,0.0,20.3,75.0,1.8
QLD1,2003/09/25 00:00,4994.70667,14.71,0.0,19.9,77.0,0.0
QLD1,2003/09/25 00:30,4805.645,13.71,0.0,19.7,77.0,3.6
QLD1,2003/09/25 01:00,4633.335,12.4,0.0,19.9,76.0,5.4
QLD1,2003/09/25 01:30,4440.95833,12.92,0.0,19.6,76.0,7.6
QLD1,2003/09/25 02:00,4307.39667,11.78,0.0,18.5,77.0,1.8
QLD1,2003/09/25 02:30,4186.86167,11.62,0.0,17.8,81.0,0.0
QLD1,2003/09/25 03:00,4082.63,11.49,0.0,17.1,84.0,0.0
QLD1,2003/09/25 03:30,4086.96833,11.0,0.0,16.5,85.0,0.0
QLD1,2003/09/25 04:00,4088.00667,9.9,0.0,16.8,90.0,1.8
QLD1,2003/09/25 04:30,4110.32333,9.97,0.0,16.5,90.0,0.0
QLD1,2003/09/25 05:00,4173.77667,10.28,0.0,16.2,91.0,0.0
QLD1,2003/09/25 05:30,4361.17,11.77,0.0,15.9,91.0,0.0
QLD1,2003/09/25 06:00,4540.94,12.42,0.0,15.8,91.0,0.0
QLD1,2003/09/25 06:30,4898.675,13.55,0.0,16.8,93.0,0.0
QLD1,2003/09/25 07:00,5231.51833,15.28,0.0,19.4,82.0,0.0
QLD1,2003/09/25 07:30,5533.62,16.0,0.0,22.4,66.0,0.0
QLD1,2003/09/25 08:00,5759.07667,16.39,0.0,23.2,59.0,7.6
QLD1,2003/09/25 08:30,5962.13833,17.38,0.0,24.7,54.0,7.6
QLD1,2003/09/25 09:00,6007.27667,16.49,0.0,26.8,50.0,7.6
QLD1,2003/09/25 09:30,6127.09,17.28,0.0,27.0,46.0,9.4
QLD1,2003/09/25 10:00,6116.27167,16.72,0.0,28.5,42.0,9.4
QLD1,2003/09/25 10:30,6152.19333,17.31,0.0,29.9,38.0,5.4
QLD1,2003/09/25 11:00,6172.195,18.76,0.0,29.6,43.0,11.2
QLD1,2003/09/25 11:30,6245.18333,21.7,0.0,29.9,48.0,13.0
QLD1,2003/09/25 12:00,6258.98667,21.26,0.0,29.4,49.0,14.8
QLD1,2003/09/25 12:30,6281.79667,20.39,0.0,28.9,52.0,16.6
QLD1,2003/09/25 13:00,6307.40667,20.58,0.0,28.1,53.0,16.6
QLD1,2003/09/25 13:30,6294.24167,21.33,0.0,27.9,56.0,16.6
QLD1,2003/09/25 14:00,6318.715,21.75,0.0,27.8,56.0,16.6
QLD1,2003/09/25 14:30,6319.095,22.3,0.0,27.9,60.0,14.8
QLD1,2003/09/25 15:00,6347.55167,23.84,0.0,27.0,61.0,16.6
QLD1,2003/09/25 15:30,6317.94333,24.84,0.0,26.9,61.0,14.8
QLD1,2003/09/25 16:00,6282.82667,22.69,0.0,26.9,61.0,13.0
QLD1,2003/09/25 16:30,6252.55,22.56,0.0,26.2,63.0,16.6
QLD1,2003/09/25 17:00,6239.52833,22.05,0.0,25.5,64.0,13.0
QLD1,2003/09/25 17:30,6188.38333,20.78,0.0,24.9,66.0,11.2
QLD1,2003/09/25 18:00,6280.36833,20.55,0.0,24.6,66.0,11.2
QLD1,2003/09/25 18:30,6421.06833,27.63,0.0,24.3,67.0,13.0
QLD1,2003/09/25 19:00,6394.11333,30.95,0.0,23.8,68.0,11.2
QLD1,2003/09/25 19:30,6229.24833,20.65,0.0,23.6,69.0,11.2
QLD1,2003/09/25 20:00,6093.63167,19.66,0.0,23.4,70.0,11.2
QLD1,2003/09/25 20:30,5928.22833,19.1,0.0,23.1,71.0,9.4
QLD1,2003/09/25 21:00,5782.57833,18.7,0.0,22.9,72.0,7.6
QLD1,2003/09/25 21:30,5614.01833,17.16,0.0,22.9,72.0,3.6
QLD1,2003/09/25 22:00,5452.68,15.91,0.0,22.7,72.0,1.8
QLD1,2003/09/25 22:30,5380.46833,16.81,0.0,22.5,73.0,5.4
QLD1,2003/09/25 23:00,5212.26833,15.74,0.0,22.1,75.0,7.6
QLD1,2003/09/25 23:30,5248.77333,17.14,0.0,21.4,76.0,3.6
QLD1,2003/09/26 00:00,5037.31,15.84,0.0,21.1,79.0,5.4
QLD1,2003/09/26 00:30,4837.67333,14.26,0.0,21.1,80.0,7.6
QLD1,2003/09/26 01:00,4660.53333,12.35,0.0,20.8,77.0,7.6
QLD1,2003/09/26 01:30,4425.95,11.64,0.0,21.1,74.0,7.6
QLD1,2003/09/26 02:00,4312.295,11.26,0.0,20.4,76.0,5.4
QLD1,2003/09/26 02:30,4222.025,11.04,0.0,19.5,77.0,0.0
QLD1,2003/09/26 03:00,4153.01167,11.7,0.0,19.0,80.0,1.8
QLD1,2003/09/26 03:30,4138.00333,11.29,0.0,19.3,79.0,5.4
QLD1,2003/09/26 04:00,4099.92167,10.63,0.0,19.3,78.0,5.4
QLD1,2003/09/26 04:30,4145.48667,10.74,0.0,19.3,78.0,3.6
QLD1,2003/09/26 05:00,4164.28833,10.6,0.0,19.6,77.0,7.6
QLD1,2003/09/26 05:30,4344.23333,12.36,0.0,19.7,77.0,9.4
QLD1,2003/09/26 06:00,4466.855,12.26,0.0,19.7,77.0,9.4
QLD1,2003/09/26 06:30,4816.58667,13.67,0.0,20.5,74.0,11.2
QLD1,2003/09/26 07:00,5190.93333,15.57,0.0,21.2,70.0,7.6
QLD1,2003/09/26 07:30,5468.65667,16.05,0.0,22.6,67.0,9.4
QLD1,2003/09/26 08:00,5736.54667,17.62,0.0,24.2,62.0,9.4
QLD1,2003/09/26 08:30,5918.105,19.15,0.0,25.5,55.0,7.6
QLD1,2003/09/26 09:00,6046.775,19.01,0.0,26.7,51.0,7.6
QLD1,2003/09/26 09:30,6141.45167,19.02,0.0,27.9,49.0,7.6
QLD1,2003/09/26 10:00,6175.14333,19.38,0.0,28.1,48.0,11.2
QLD1,2003/09/26 10:30,6196.32667,19.78,0.0,30.2,47.0,5.4
QLD1,2003/09/26 11:00,6194.72167,20.0,0.0,30.3,48.0,9.4
QLD1,2003/09/26 11:30,6220.90167,20.73,0.0,29.2,50.0,14.8
QLD1,2003/09/26 12:00,6293.42667,23.83,0.0,28.8,53.0,16.6
QLD1,2003/09/26 12:30,6259.93833,22.83,0.0,28.6,52.0,16.6
QLD1,2003/09/26 13:00,6258.895,21.23,0.0,28.2,54.0,18.4
QLD1,2003/09/26 13:30,6289.59333,28.17,0.0,28.4,55.0,16.6
QLD1,2003/09/26 14:00,6256.3,29.17,0.0,28.4,52.0,14.8
QLD1,2003/09/26 14:30,6231.9,29.71,0.0,27.1,56.0,14.8
QLD1,2003/09/26 15:00,6190.99333,25.16,0.0,25.4,65.0,16.6
QLD1,2003/09/26 15:30,6128.41,20.38,0.0,26.0,62.0,13.0
QLD1,2003/09/26 16:00,6118.39333,19.84,0.0,25.8,61.0,16.6
QLD1,2003/09/26 16:30,6076.635,19.06,0.0,25.3,64.0,18.4
QLD1,2003/09/26 17:00,6066.885,18.8,0.0,24.6,69.0,18.4
QLD1,2003/09/26 17:30,5990.04,18.7,0.0,24.0,72.0,14.8
QLD1,2003/09/26 18:00,6069.84667,18.95,0.0,23.7,74.0,14.8
QLD1,2003/09/26 18:30,6125.51167,19.11,0.0,24.3,71.0,16.6
QLD1,2003/09/26 19:00,6050.41833,18.91,7.8,20.7,92.0,18.4
QLD1,2003/09/26 19:30,5842.635,18.31,10.4,19.9,91.0,5.4
QLD1,2003/09/26 20:00,5665.345,16.02,12.0,20.0,91.0,9.4
QLD1,2003/09/26 20:30,5573.99667,16.51,12.4,20.6,84.0,16.6
QLD1,2003/09/26 21:00,5409.51833,15.77,12.4,20.9,82.0,5.4
QLD1,2003/09/26 21:30,5302.65667,15.25,12.4,21.6,85.0,11.2
QLD1,2003/09/26 22:00,5254.44,15.41,12.4,21.7,85.0,9.4
QLD1,2003/09/26 22:30,5209.87833,16.12,12.4,21.8,83.0,5.4
QLD1,2003/09/26 23:00,5160.38167,16.32,12.4,21.9,82.0,7.6
QLD1,2003/09/26 23:30,5183.0,17.42,12.4,21.3,79.0,7.6
QLD1,2003/09/27 00:00,4952.42667,15.65,12.4,21.0,81.0,7.6
QLD1,2003/09/27 00:30,4770.895,14.93,12.4,20.9,84.0,7.6
QLD1,2003/09/27 01:00,4596.25333,14.39,12.4,20.6,85.0,5.4
QLD1,2003/09/27 01:30,4418.51333,14.04,12.4,19.9,86.0,0.0
QLD1,2003/09/27 02:00,4260.49833,12.48,12.4,19.1,87.0,0.0
QLD1,2003/09/27 02:30,4147.165,12.99,12.4,18.8,89.0,0.0
QLD1,2003/09/27 03:00,4086.44667,12.78,12.4,18.7,91.0,3.6
QLD1,2003/09/27 03:30,4052.23333,12.17,12.4,18.5,90.0,1.8
QLD1,2003/09/27 04:00,3998.98167,11.7,12.4,18.0,91.0,0.0
QLD1,2003/09/27 04:30,4048.24333,11.22,12.4,17.5,92.0,0.0
QLD1,2003/09/27 05:00,3995.67833,10.87,12.4,17.1,92.0,0.0
QLD1,2003/09/27 05:30,4090.53333,11.21,12.4,16.9,93.0,0.0
QLD1,2003/09/27 06:00,4135.305,11.14,12.4,16.8,94.0,0.0
QLD1,2003/09/27 06:30,4277.69,11.31,12.6,17.9,94.0,0.0
QLD1,2003/09/27 07:00,4463.475,11.87,12.6,19.7,86.0,1.8
QLD1,2003/09/27 07:30,4754.5,12.86,12.6,21.6,79.0,0.0
QLD1,2003/09/27 08:00,5033.00333,14.33,12.6,22.6,75.0,5.4
QLD1,2003/09/27 08:30,5241.92167,15.36,12.6,23.2,71.0,3.6
QLD1,2003/09/27 09:00,5382.055,16.38,12.6,23.3,70.0,9.4
QLD1,2003/09/27 09:30,5586.46,18.9,0.0,24.5,66.0,7.6
QLD1,2003/09/27 10:00,5530.66833,18.73,0.0,25.7,58.0,5.4
QLD1,2003/09/27 10:30,5576.42333,18.89,0.0,28.0,54.0,5.4
QLD1,2003/09/27 11:00,5534.37,17.0,0.0,28.3,52.0,7.6
QLD1,2003/09/27 11:30,5551.35167,16.92,0.0,29.1,48.0,7.6
QLD1,2003/09/27 12:00,5490.78167,16.42,0.0,29.9,44.0,3.6
QLD1,2003/09/27 12:30,5515.96667,16.91,0.0,30.0,46.0,13.0
QLD1,2003/09/27 13:00,5496.18833,16.37,0.0,31.0,50.0,3.6
QLD1,2003/09/27 13:30,5495.57833,16.38,0.0,32.5,28.0,16.6
QLD1,2003/09/27 14:00,5499.13167,16.37,0.0,33.0,21.0,16.6
QLD1,2003/09/27 14:30,5463.43667,16.36,0.0,33.0,16.0,22.3
QLD1,2003/09/27 15:00,5437.52167,16.29,0.0,33.3,14.0,25.9
QLD1,2003/09/27 15:30,5429.175,16.17,0.0,33.1,13.0,25.9
QLD1,2003/09/27 16:00,5412.525,15.85,0.0,32.9,15.0,20.5
QLD1,2003/09/27 16:30,5404.41667,15.57,0.0,32.2,17.0,24.1
QLD1,2003/09/27 17:00,5393.88167,15.43,0.0,31.6,18.0,18.4
QLD1,2003/09/27 17:30,5394.57,14.83,0.0,30.9,18.0,18.4
QLD1,2003/09/27 18:00,5518.085,15.83,0.0,29.9,20.0,14.8
QLD1,2003/09/27 18:30,5816.31667,18.74,0.0,28.9,21.0,14.8
QLD1,2003/09/27 19:00,5883.83,19.65,0.0,28.0,20.0,24.1
QLD1,2003/09/27 19:30,5708.32333,18.48,0.0,26.8,21.0,22.3
QLD1,2003/09/27 20:00,5552.27167,17.3,0.0,25.6,22.0,16.6
QLD1,2003/09/27 20:30,5343.71667,17.13,0.0,24.8,22.0,18.4
