State,SETTLEMENTDATE,TOTALDEMAND,RRP,Precipitation,AirTemp,Humidity,WindSpeed
SA1,2000-01-07 19:00:00,1285.75167,24.9,0.0,23.2,33.0,20.5
SA1,2000-01-07 19:30:00,1243.56,20.37,0.0,22.2,36.0,20.5
SA1,2000-01-07 20:00:00,1232.06833,17.93,0.0,21.0,40.0,18.4
SA1,2000-01-07 20:30:00,1248.25667,21.95,0.0,19.4,47.0,11.2
SA1,2000-01-07 21:00:00,1265.97,24.9,0.0,18.5,46.0,11.2
SA1,2000-01-07 21:30:00,1260.51167,29.95,0.0,17.9,49.0,11.2
SA1,2000-01-07 22:00:00,1251.52,24.9,0.0,17.5,50.0,11.2
SA1,2000-01-07 22:30:00,1232.205,23.65,0.0,17.2,52.0,13.0
SA1,2000-01-07 23:00:00,1270.76833,32.64,0.0,17.0,52.0,13.0
SA1,2000-01-07 23:30:00,1290.95833,38.76,0.0,16.8,52.0,14.8
SA1,2000-01-08 00:00:00,1361.99667,39.51,0.0,16.4,54.0,9.4
SA1,2000-01-08 00:30:00,1370.71833,41.42,0.0,17.0,50.0,13.0
SA1,2000-01-08 01:00:00,1391.67,41.43,0.0,17.1,52.0,14.8
SA1,2000-01-08 01:30:00,1309.69667,30.62,0.0,16.9,53.0,13.0
SA1,2000-01-08 02:00:00,1218.39667,17.57,0.0,16.3,55.0,1.8
SA1,2000-01-08 02:30:00,1143.54,14.92,0.0,15.7,58.0,3.6
SA1,2000-01-08 03:00:00,1099.135,14.26,0.0,15.5,60.0,5.4
SA1,2000-01-08 03:30:00,1048.04333,10.69,0.0,14.9,63.0,7.6
SA1,2000-01-08 04:00:00,1029.65667,10.51,0.0,14.4,67.0,0.0
SA1,2000-01-08 04:30:00,1023.99,9.72,0.0,13.9,69.0,1.8
SA1,2000-01-08 05:00:00,1025.12333,9.71,0.0,13.6,71.0,0.0
SA1,2000-01-08 05:30:00,1029.48833,10.37,0.0,13.3,72.0,0.0
SA1,2000-01-08 06:00:00,1048.07333,13.28,0.0,13.1,74.0,5.4
SA1,2000-01-08 06:30:00,1066.42333,13.42,0.0,13.1,75.0,7.6
SA1,2000-01-08 07:00:00,1096.89167,13.6,0.0,14.0,71.0,9.4
SA1,2000-01-08 07:30:00,1149.59333,13.51,0.0,16.0,67.0,1.8
SA1,2000-01-08 08:00:00,1171.59667,13.73,0.0,18.6,60.0,0.0
SA1,2000-01-08 08:30:00,1211.81333,15.13,0.0,20.4,53.0,1.8
SA1,2000-01-08 09:00:00,1259.89333,16.62,0.0,23.3,39.0,0.0
SA1,2000-01-08 09:30:00,1288.19167,16.85,0.0,24.0,39.0,7.6
SA1,2000-01-08 10:00:00,1305.20333,17.22,0.0,25.1,34.0,7.6
SA1,2000-01-08 10:30:00,1329.07,16.61,0.0,26.5,21.0,11.2
SA1,2000-01-08 11:00:00,1332.665,16.33,0.0,27.3,17.0,9.4
SA1,2000-01-08 11:30:00,1350.05833,16.92,0.0,27.1,34.0,13.0
SA1,2000-01-08 12:00:00,1362.45333,16.42,0.0,27.4,31.0,14.8
SA1,2000-01-08 12:30:00,1374.755,16.32,0.0,28.8,30.0,14.8
SA1,2000-01-08 13:00:00,1385.16167,16.56,0.0,28.3,28.0,18.4
SA1,2000-01-08 13:30:00,1388.50667,26.07,0.0,29.1,24.0,16.6
SA1,2000-01-08 14:00:00,1410.27667,35.52,0.0,29.5,21.0,16.6
SA1,2000-01-08 14:30:00,1401.42667,27.9,0.0,29.4,19.0,20.5
SA1,2000-01-08 15:00:00,1415.765,30.98,0.0,28.3,19.0,18.4
SA1,2000-01-08 15:30:00,1428.82667,32.63,0.0,28.6,21.0,14.8
SA1,2000-01-08 16:00:00,1443.77333,33.36,0.0,29.3,19.0,9.4
SA1,2000-01-08 16:30:00,1450.81,42.14,0.0,29.8,18.0,7.6
SA1,2000-01-08 17:00:00,1452.02833,42.12,0.0,31.0,12.0,14.8
SA1,2000-01-08 17:30:00,1461.97667,42.12,0.0,30.2,16.0,16.6
SA1,2000-01-08 18:00:00,1439.13,42.12,0.0,29.3,16.0,14.8
SA1,2000-01-08 18:30:00,1410.07833,33.36,0.0,28.2,17.0,16.6
SA1,2000-01-08 19:00:00,1376.48667,33.36,0.0,28.4,17.0,13.0
SA1,2000-01-08 19:30:00,1340.47,24.33,0.0,27.8,18.0,13.0
SA1,2000-01-08 20:00:00,1334.60167,24.79,0.0,26.9,20.0,9.4
SA1,2000-01-08 20:30:00,1356.915,33.36,0.0,26.2,20.0,9.4
SA1,2000-01-08 21:00:00,1355.67667,33.36,0.0,24.2,29.0,7.6
SA1,2000-01-08 21:30:00,1340.89333,30.1,0.0,24.6,31.0,1.8
SA1,2000-01-08 22:00:00,1314.10667,26.4,0.0,24.3,28.0,7.6
SA1,2000-01-08 22:30:00,1298.14833,28.47,0.0,23.8,32.0,1.8
SA1,2000-01-08 23:00:00,1325.07333,30.71,0.0,23.4,38.0,0.0
SA1,2000-01-08 23:30:00,1349.785,34.94,0.0,23.4,30.0,3.6
SA1,2000-01-09 00:00:00,1400.46333,34.94,0.0,23.0,36.0,0.0
SA1,2000-01-09 00:30:00,1405.79333,34.94,0.0,22.7,38.0,0.0
SA1,2000-01-09 01:00:00,1427.58,32.28,0.0,22.4,42.0,1.8
SA1,2000-01-09 01:30:00,1327.46833,28.06,0.0,22.0,45.0,3.6
SA1,2000-01-09 02:00:00,1226.54833,15.72,0.0,22.0,34.0,3.6
SA1,2000-01-09 02:30:00,1157.77333,12.22,0.0,21.8,34.0,5.4
SA1,2000-01-09 03:00:00,1105.61167,9.71,0.0,21.4,40.0,0.0
SA1,2000-01-09 03:30:00,1075.035,9.72,0.0,21.1,39.0,7.6
SA1,2000-01-09 04:00:00,1054.645,9.65,0.0,21.3,35.0,7.6
SA1,2000-01-09 04:30:00,1046.62833,9.72,0.0,21.1,45.0,5.4
SA1,2000-01-09 05:00:00,1050.75667,9.77,0.0,21.2,40.0,9.4
SA1,2000-01-09 05:30:00,1051.32167,10.42,0.0,21.0,40.0,7.6
SA1,2000-01-09 06:00:00,1056.25167,10.04,0.0,21.0,41.0,13.0
SA1,2000-01-09 06:30:00,1056.03667,12.89,0.0,20.8,49.0,9.4
SA1,2000-01-09 07:00:00,1061.47,13.03,0.0,20.8,46.0,5.4
SA1,2000-01-09 07:30:00,1085.315,13.14,0.0,21.0,45.0,9.4
SA1,2000-01-09 08:00:00,1094.98667,13.23,0.0,21.6,44.0,3.6
SA1,2000-01-09 08:30:00,1125.72833,13.69,0.0,22.4,41.0,3.6
SA1,2000-01-09 09:00:00,1158.17,14.12,0.0,23.1,41.0,3.6
SA1,2000-01-09 09:30:00,1195.33167,14.67,0.0,23.8,34.0,3.6
SA1,2000-01-09 10:00:00,1214.66667,14.52,0.0,24.7,29.0,0.0
SA1,2000-01-09 10:30:00,1233.97833,15.18,0.0,25.7,27.0,3.6
SA1,2000-01-09 11:00:00,1250.265,15.3,0.0,26.3,28.0,3.6
SA1,2000-01-09 11:30:00,1278.16667,15.54,0.0,27.0,27.0,3.6
SA1,2000-01-09 12:00:00,1312.075,15.24,0.0,27.5,27.0,5.4
SA1,2000-01-09 12:30:00,1332.74333,22.15,0.0,28.9,29.0,13.0
SA1,2000-01-09 13:00:00,1381.28333,36.33,0.0,29.3,29.0,14.8
SA1,2000-01-09 13:30:00,1408.92,36.29,0.0,29.7,26.0,14.8
SA1,2000-01-09 14:00:00,1426.50333,36.55,0.0,29.5,25.0,16.6
SA1,2000-01-09 14:30:00,1429.85,34.94,0.0,30.2,27.0,16.6
SA1,2000-01-09 15:00:00,1465.59667,34.94,0.0,30.3,27.0,13.0
SA1,2000-01-09 15:30:00,1507.61333,33.39,0.0,30.5,26.0,16.6
SA1,2000-01-09 16:00:00,1521.915,33.44,0.0,30.6,26.0,14.8
SA1,2000-01-09 16:30:00,1543.075,42.25,0.0,30.3,25.0,18.4
SA1,2000-01-09 17:00:00,1553.3,42.23,0.0,30.0,26.0,16.6
SA1,2000-01-09 17:30:00,1578.79,42.38,0.0,29.7,26.0,18.4
SA1,2000-01-09 18:00:00,1577.99167,42.24,0.0,29.6,27.0,13.0
SA1,2000-01-09 18:30:00,1569.83,33.38,0.0,29.7,26.0,13.0
SA1,2000-01-09 19:00:00,1531.28667,33.38,0.0,28.7,27.0,14.8
SA1,2000-01-09 19:30:00,1513.65333,28.58,0.0,27.9,29.0,16.6
SA1,2000-01-09 20:00:00,1501.65333,28.58,0.0,27.2,33.0,11.2
SA1,2000-01-09 20:30:00,1497.87,33.38,0.0,26.4,36.0,9.4
SA1,2000-01-09 21:00:00,1511.565,27.09,0.0,25.9,27.0,11.2
SA1,2000-01-09 21:30:00,1454.13667,25.23,0.0,25.1,27.0,7.6
SA1,2000-01-09 22:00:00,1414.82167,23.45,0.0,24.1,32.0,9.4
SA1,2000-01-09 22:30:00,1354.21333,15.56,0.0,23.7,31.0,11.2
SA1,2000-01-09 23:00:00,1364.73,18.12,0.0,23.5,34.0,9.4
SA1,2000-01-09 23:30:00,1376.81667,16.62,0.0,22.4,41.0,9.4
SA1,2000-01-10 00:00:00,1428.055,25.44,0.0,22.8,36.0,9.4
SA1,2000-01-10 00:30:00,1428.98167,19.96,0.0,23.1,32.0,11.2
SA1,2000-01-10 01:00:00,1441.275,25.85,0.0,22.8,35.0,9.4
SA1,2000-01-10 01:30:00,1347.31167,16.43,0.0,22.6,38.0,3.6
SA1,2000-01-10 02:00:00,1274.42833,15.82,0.0,22.4,37.0,9.4
SA1,2000-01-10 02:30:00,1205.11,15.17,0.0,23.2,32.0,11.2
SA1,2000-01-10 03:00:00,1153.04167,14.13,0.0,23.2,33.0,7.6
SA1,2000-01-10 03:30:00,1126.2,14.23,0.0,23.1,36.0,9.4
SA1,2000-01-10 04:00:00,1111.28167,13.97,0.0,22.0,41.0,3.6
SA1,2000-01-10 04:30:00,1117.49667,12.78,0.0,21.4,44.0,5.4
SA1,2000-01-10 05:00:00,1128.80333,12.75,0.0,20.6,49.0,1.8
SA1,2000-01-10 05:30:00,1145.67667,13.74,0.0,19.8,50.0,0.0
SA1,2000-01-10 06:00:00,1178.64167,15.18,0.0,19.3,54.0,1.8
SA1,2000-01-10 06:30:00,1231.76167,17.63,0.0,19.1,51.0,1.8
SA1,2000-01-10 07:00:00,1335.28333,22.09,0.0,19.3,57.0,7.6
SA1,2000-01-10 07:30:00,1434.91333,32.85,0.0,20.7,61.0,3.6
SA1,2000-01-10 08:00:00,1496.405,34.04,0.0,22.1,51.0,5.4
SA1,2000-01-10 08:30:00,1594.89833,33.89,0.0,23.7,46.0,5.4
SA1,2000-01-10 09:00:00,1658.01833,34.01,0.0,25.2,38.0,3.6
SA1,2000-01-10 09:30:00,1699.72333,32.92,0.0,26.3,35.0,7.6
SA1,2000-01-10 10:00:00,1752.43,33.06,0.0,27.4,33.0,5.4
SA1,2000-01-10 10:30:00,1798.745,34.48,0.0,28.6,29.0,7.6
SA1,2000-01-10 11:00:00,1828.425,34.48,0.0,29.6,25.0,9.4
SA1,2000-01-10 11:30:00,1866.48167,41.44,0.0,30.6,24.0,11.2
SA1,2000-01-10 12:00:00,1887.895,35.15,0.0,31.3,22.0,13.0
SA1,2000-01-10 12:30:00,1931.375,41.42,0.0,31.8,22.0,14.8
SA1,2000-01-10 13:00:00,1983.03667,41.42,0.0,32.0,22.0,11.2
SA1,2000-01-10 13:30:00,2018.63,51.19,0.0,31.9,21.0,13.0
SA1,2000-01-10 14:00:00,2045.455,51.21,0.0,32.9,19.0,14.8
SA1,2000-01-10 14:30:00,2061.49167,51.19,0.0,33.1,18.0,18.4
SA1,2000-01-10 15:00:00,2097.72833,51.32,0.0,33.1,19.0,22.3
SA1,2000-01-10 15:30:00,2093.505,54.3,0.0,32.8,20.0,18.4
SA1,2000-01-10 16:00:00,2101.91833,54.3,0.0,33.7,17.0,18.4
SA1,2000-01-10 16:30:00,2117.71,54.3,0.0,33.4,18.0,18.4
SA1,2000-01-10 17:00:00,2104.55333,54.2,0.0,34.0,19.0,11.2
SA1,2000-01-10 17:30:00,2079.515,39.53,0.0,33.1,17.0,22.3
SA1,2000-01-10 18:00:00,2014.05667,39.53,0.0,32.2,17.0,22.3
SA1,2000-01-10 18:30:00,1951.04833,34.46,0.0,30.5,19.0,24.1
SA1,2000-01-10 19:00:00,1909.36667,34.54,0.0,29.3,22.0,24.1
SA1,2000-01-10 19:30:00,1815.44667,34.45,0.0,28.4,24.0,22.3
SA1,2000-01-10 20:00:00,1753.17333,34.46,0.0,26.7,28.0,27.7
SA1,2000-01-10 20:30:00,1705.705,36.5,0.0,25.5,31.0,24.1
SA1,2000-01-10 21:00:00,1692.93333,36.5,0.0,24.5,32.0,22.3
SA1,2000-01-10 21:30:00,1645.24,36.5,0.0,23.8,34.0,20.5
SA1,2000-01-10 22:00:00,1592.64,36.51,0.0,23.6,35.0,22.3
SA1,2000-01-10 22:30:00,1500.19833,34.09,0.0,24.1,33.0,29.5
SA1,2000-01-10 23:00:00,1496.45167,34.46,0.0,24.6,32.0,33.5
SA1,2000-01-10 23:30:00,1514.215,39.78,0.0,25.3,29.0,25.9
SA1,2000-01-11 00:00:00,1563.79333,39.51,0.0,25.8,27.0,22.3
SA1,2000-01-11 00:30:00,1539.77667,41.42,0.0,25.8,27.0,27.7
SA1,2000-01-11 01:00:00,1559.615,41.42,0.0,26.2,25.0,24.1
SA1,2000-01-11 01:30:00,1461.18667,31.18,0.0,26.2,26.0,27.7
SA1,2000-01-11 02:00:00,1361.74,27.51,0.0,25.4,29.0,20.5
SA1,2000-01-11 02:30:00,1294.20667,22.58,0.0,24.9,33.0,20.5
SA1,2000-01-11 03:00:00,1230.71333,17.08,0.0,24.5,35.0,9.4
SA1,2000-01-11 03:30:00,1208.38333,16.46,0.0,25.3,32.0,18.4
SA1,2000-01-11 04:00:00,1203.38667,19.13,0.0,25.4,32.0,18.4
SA1,2000-01-11 04:30:00,1207.95667,15.88,0.0,25.7,32.0,14.8
SA1,2000-01-11 05:00:00,1233.52667,22.28,0.0,26.5,29.0,20.5
SA1,2000-01-11 05:30:00,1260.495,26.96,0.0,26.7,29.0,20.5
SA1,2000-01-11 06:00:00,1324.085,31.93,0.0,26.1,31.0,18.4
SA1,2000-01-11 06:30:00,1370.28,32.55,0.0,25.8,33.0,16.6
SA1,2000-01-11 07:00:00,1465.24167,47.21,0.0,26.0,32.0,14.8
SA1,2000-01-11 07:30:00,1589.29667,36.5,0.0,27.0,30.0,18.4
SA1,2000-01-11 08:00:00,1666.625,42.28,0.0,28.0,30.0,16.6
SA1,2000-01-11 08:30:00,1778.06333,47.59,0.0,28.8,27.0,14.8
SA1,2000-01-11 09:00:00,1877.01333,52.61,0.0,30.2,27.0,18.4
SA1,2000-01-11 09:30:00,1914.38167,49.5,0.0,31.6,21.0,22.3
SA1,2000-01-11 10:00:00,1993.21,44.2,0.0,32.4,21.0,20.5
SA1,2000-01-11 10:30:00,2031.765,56.27,0.0,33.3,19.0,20.5
SA1,2000-01-11 11:00:00,2098.16,60.86,0.0,34.3,20.0,16.6
SA1,2000-01-11 11:30:00,2128.515,65.66,0.0,35.1,17.0,20.5
SA1,2000-01-11 12:00:00,2176.93333,72.44,0.0,35.7,15.0,18.4
SA1,2000-01-11 12:30:00,2196.54667,76.39,0.0,36.1,15.0,18.4
SA1,2000-01-11 13:00:00,2258.97667,78.06,0.0,36.3,15.0,13.0
SA1,2000-01-11 13:30:00,2292.57333,91.78,0.0,36.5,13.0,14.8
SA1,2000-01-11 14:00:00,2316.05833,78.17,0.0,36.3,14.0,9.4
SA1,2000-01-11 14:30:00,2327.135,78.0,0.0,36.5,17.0,25.9
SA1,2000-01-11 15:00:00,2340.56667,78.0,0.0,37.7,16.0,14.8
SA1,2000-01-11 15:30:00,2333.68833,78.0,0.0,37.1,15.0,14.8
SA1,2000-01-11 16:00:00,2341.75667,79.21,0.0,38.0,16.0,16.6
SA1,2000-01-11 16:30:00,2342.07,78.86,0.0,37.9,15.0,16.6
SA1,2000-01-11 17:00:00,2370.925,78.6,0.0,37.4,12.0,13.0
SA1,2000-01-11 17:30:00,2337.35333,72.52,0.0,37.6,10.0,14.8
SA1,2000-01-11 18:00:00,2283.00833,41.42,0.0,37.5,10.0,16.6
SA1,2000-01-11 18:30:00,2220.24167,34.46,0.0,37.3,12.0,20.5
SA1,2000-01-11 19:00:00,2184.40167,34.62,0.0,36.5,13.0,22.3
SA1,2000-01-11 19:30:00,2126.78167,34.61,0.0,35.8,14.0,16.6
SA1,2000-01-11 20:00:00,2100.76167,35.25,0.0,35.0,17.0,14.8
SA1,2000-01-11 20:30:00,2078.86,38.12,0.0,33.9,20.0,13.0
SA1,2000-01-11 21:00:00,2066.0,39.51,0.0,32.5,21.0,9.4
SA1,2000-01-11 21:30:00,2037.32833,118.54,0.0,31.6,22.0,11.2
SA1,2000-01-11 22:00:00,1973.02,97.46,0.0,31.5,22.0,13.0
SA1,2000-01-11 22:30:00,1874.40333,40.88,0.0,31.7,20.0,14.8
SA1,2000-01-11 23:00:00,1818.06667,39.37,0.0,31.7,18.0,16.6
SA1,2000-01-11 23:30:00,1782.59667,55.09,0.0,31.9,18.0,20.5
SA1,2000-01-12 00:00:00,1795.79333,45.02,0.0,31.7,18.0,16.6
SA1,2000-01-12 00:30:00,1767.20833,41.42,0.0,31.2,18.0,16.6
SA1,2000-01-12 01:00:00,1740.36,41.42,0.0,30.7,18.0,22.3
SA1,2000-01-12 01:30:00,1624.16833,38.3,0.0,30.3,18.0,22.3
SA1,2000-01-12 02:00:00,1518.93333,27.22,0.0,30.0,19.0,22.3
SA1,2000-01-12 02:30:00,1460.06333,46.0,0.0,29.8,20.0,22.3
SA1,2000-01-12 03:00:00,1408.74667,20.1,0.0,29.7,20.0,20.5
SA1,2000-01-12 03:30:00,1382.71667,16.94,0.0,28.8,24.0,14.8
SA1,2000-01-12 04:00:00,1362.15833,16.93,0.0,27.7,28.0,13.0
SA1,2000-01-12 04:30:00,1367.77,19.93,0.0,27.6,26.0,14.8
SA1,2000-01-12 05:00:00,1382.19667,22.6,0.0,27.6,25.0,16.6
SA1,2000-01-12 05:30:00,1420.965,33.06,0.0,27.5,25.0,16.6
SA1,2000-01-12 06:00:00,1463.23,32.52,0.0,27.2,26.0,14.8
SA1,2000-01-12 06:30:00,1517.89667,36.63,0.0,27.0,27.0,13.0
SA1,2000-01-12 07:00:00,1637.50667,45.67,0.0,26.8,29.0,13.0
SA1,2000-01-12 07:30:00,1754.86333,43.71,0.0,27.9,27.0,14.8
SA1,2000-01-12 08:00:00,1843.11167,41.42,0.0,29.0,27.0,14.8
SA1,2000-01-12 08:30:00,1964.875,44.83,0.0,30.4,24.0,18.4
SA1,2000-01-12 09:00:00,2062.97833,77.0,0.0,31.6,20.0,20.5
SA1,2000-01-12 09:30:00,2099.48167,77.0,0.0,32.6,19.0,18.4
SA1,2000-01-12 10:00:00,2166.79833,58.99,0.0,33.3,17.0,20.5
SA1,2000-01-12 10:30:00,2218.03833,54.12,0.0,33.7,16.0,18.4
SA1,2000-01-12 11:00:00,2253.69167,73.54,0.0,34.5,16.0,22.3
SA1,2000-01-12 11:30:00,2285.695,73.66,0.0,34.6,16.0,22.3
SA1,2000-01-12 12:00:00,2304.94667,65.57,0.0,35.2,17.0,16.6
SA1,2000-01-12 12:30:00,2338.10167,71.57,0.0,35.4,17.0,16.6
SA1,2000-01-12 13:00:00,2398.51667,77.0,0.0,35.4,14.0,20.5
SA1,2000-01-12 13:30:00,2407.34333,77.0,0.0,35.9,15.0,16.6
SA1,2000-01-12 14:00:00,2445.90667,77.0,0.0,36.0,16.0,13.0
SA1,2000-01-12 14:30:00,2439.84833,77.05,0.0,36.2,15.0,16.6
SA1,2000-01-12 15:00:00,2442.39833,77.0,0.0,36.5,18.0,16.6
SA1,2000-01-12 15:30:00,2441.685,77.0,0.0,36.9,17.0,18.4
SA1,2000-01-12 16:00:00,2459.96667,77.22,0.0,36.2,17.0,7.6
SA1,2000-01-12 16:30:00,2426.67167,77.02,0.0,36.6,17.0,20.5
SA1,2000-01-12 17:00:00,2403.15333,77.0,0.0,36.4,18.0,18.4
SA1,2000-01-12 17:30:00,2378.745,67.09,0.0,36.3,20.0,11.2
SA1,2000-01-12 18:00:00,2287.545,64.54,0.0,36.1,20.0,11.2
SA1,2000-01-12 18:30:00,2260.48333,77.0,0.0,35.6,20.0,18.4
SA1,2000-01-12 19:00:00,2200.45,57.43,0.0,35.6,21.0,16.6
SA1,2000-01-12 19:30:00,2158.07167,52.31,0.0,34.8,22.0,16.6
SA1,2000-01-12 20:00:00,2142.98,77.0,0.0,34.2,23.0,16.6
SA1,2000-01-12 20:30:00,2118.3,77.0,0.0,33.1,24.0,13.0
SA1,2000-01-12 21:00:00,2102.21,77.0,0.0,32.0,26.0,13.0
SA1,2000-01-12 21:30:00,2069.375,77.0,0.0,31.7,25.0,14.8
SA1,2000-01-12 22:00:00,1995.72833,64.16,0.0,31.4,25.0,16.6
SA1,2000-01-12 22:30:00,1888.91833,34.62,0.0,31.1,26.0,16.6
SA1,2000-01-12 23:00:00,1834.95,34.46,0.0,30.9,27.0,16.6
SA1,2000-01-12 23:30:00,1810.76667,42.66,0.0,30.9,26.0,18.4
SA1,2000-01-13 00:00:00,1833.85,39.66,0.0,30.4,14.0,20.5
SA1,2000-01-13 00:30:00,1802.01,41.42,0.0,30.3,14.0,24.1
SA1,2000-01-13 01:00:00,1777.84,41.42,0.0,30.2,15.0,25.9
SA1,2000-01-13 01:30:00,1655.715,33.17,0.0,30.0,14.0,25.9
SA1,2000-01-13 02:00:00,1545.55833,30.42,0.0,29.6,16.0,25.9
SA1,2000-01-13 02:30:00,1481.9,26.14,0.0,29.0,18.0,18.4
SA1,2000-01-13 03:00:00,1454.005,23.91,0.0,28.7,18.0,22.3
SA1,2000-01-13 03:30:00,1421.56333,23.91,0.0,28.0,20.0,22.3
SA1,2000-01-13 04:00:00,1405.85667,22.24,0.0,27.6,21.0,20.5
SA1,2000-01-13 04:30:00,1409.95667,24.9,0.0,27.4,21.0,14.8
SA1,2000-01-13 05:00:00,1419.60167,27.76,0.0,27.0,22.0,14.8
SA1,2000-01-13 05:30:00,1446.08333,33.73,0.0,26.7,22.0,14.8
SA1,2000-01-13 06:00:00,1489.39167,43.64,0.0,25.8,27.0,13.0
SA1,2000-01-13 06:30:00,1555.335,46.84,0.0,25.5,29.0,11.2
SA1,2000-01-13 07:00:00,1674.32667,42.25,0.0,25.6,31.0,11.2
SA1,2000-01-13 07:30:00,1769.62167,38.63,0.0,26.5,30.0,9.4
SA1,2000-01-13 08:00:00,1844.49,40.73,0.0,28.1,25.0,11.2
SA1,2000-01-13 08:30:00,1956.74,51.44,0.0,29.6,20.0,20.5
SA1,2000-01-13 09:00:00,2034.63167,66.47,0.0,30.1,19.0,20.5
SA1,2000-01-13 09:30:00,2076.15333,74.03,0.0,30.9,17.0,22.3
SA1,2000-01-13 10:00:00,2140.05,60.05,0.0,31.6,15.0,22.3
SA1,2000-01-13 10:30:00,2204.93167,73.96,0.0,32.5,14.0,20.5
SA1,2000-01-13 11:00:00,2230.16167,72.65,0.0,33.0,14.0,20.5
SA1,2000-01-13 11:30:00,2279.85167,76.83,0.0,33.6,14.0,22.3
SA1,2000-01-13 12:00:00,2308.16167,77.1,0.0,34.3,14.0,16.6
SA1,2000-01-13 12:30:00,2339.18,78.98,0.0,34.7,12.0,14.8
SA1,2000-01-13 13:00:00,2390.52,80.16,0.0,35.5,13.0,16.6
SA1,2000-01-13 13:30:00,2424.02,107.15,0.0,35.5,11.0,13.0
SA1,2000-01-13 14:00:00,2432.0,125.47,0.0,35.4,15.0,20.5
SA1,2000-01-13 14:30:00,2424.24333,131.21,0.0,35.3,16.0,16.6
SA1,2000-01-13 15:00:00,2442.635,158.21,0.0,35.1,18.0,18.4
SA1,2000-01-13 15:30:00,2460.04167,158.74,0.0,36.5,16.0,14.8
SA1,2000-01-13 16:00:00,2460.815,190.6,0.0,36.2,14.0,14.8
SA1,2000-01-13 16:30:00,2462.21333,158.97,0.0,35.6,14.0,16.6
SA1,2000-01-13 17:00:00,2420.68667,90.69,0.0,35.9,14.0,18.4
SA1,2000-01-13 17:30:00,2375.395,77.85,0.0,35.4,14.0,16.6
SA1,2000-01-13 18:00:00,2310.84333,62.7,0.0,35.3,15.0,18.4
SA1,2000-01-13 18:30:00,2239.12,59.49,0.0,33.6,18.0,20.5
SA1,2000-01-13 19:00:00,2199.56667,71.6,0.0,31.4,29.0,16.6
SA1,2000-01-13 19:30:00,2129.015,67.81,0.0,30.2,30.0,13.0
SA1,2000-01-13 20:00:00,2109.89833,80.59,0.0,30.1,29.0,11.2
SA1,2000-01-13 20:30:00,2119.265,81.72,0.0,29.9,30.0,9.4
SA1,2000-01-13 21:00:00,2083.55167,78.26,0.0,29.6,31.0,5.4
SA1,2000-01-13 21:30:00,2023.85,70.62,0.0,28.6,34.0,7.6
SA1,2000-01-13 22:00:00,1953.02667,42.3,0.0,28.3,34.0,5.4
SA1,2000-01-13 22:30:00,1876.09667,56.44,0.0,27.8,37.0,3.6
SA1,2000-01-13 23:00:00,1826.59667,42.08,0.0,27.6,39.0,0.0
SA1,2000-01-13 23:30:00,1804.11667,59.26,0.0,27.6,37.0,0.0
SA1,2000-01-14 00:00:00,1831.86,40.78,0.0,27.6,37.0,1.8
SA1,2000-01-14 00:30:00,1780.24,41.42,0.0,27.1,42.0,0.0
SA1,2000-01-14 01:00:00,1740.87667,40.9,0.0,26.7,42.0,9.4
SA1,2000-01-14 01:30:00,1636.065,40.94,0.0,26.1,44.0,5.4
SA1,2000-01-14 02:00:00,1529.62,28.26,0.0,25.4,45.0,3.6
SA1,2000-01-14 02:30:00,1474.165,27.03,0.0,24.7,45.0,5.4
SA1,2000-01-14 03:00:00,1435.04667,24.94,0.0,24.3,44.0,5.4
SA1,2000-01-14 03:30:00,1399.20667,24.9,0.0,23.9,47.0,3.6
SA1,2000-01-14 04:00:00,1386.55833,24.88,0.0,23.5,51.0,1.8
SA1,2000-01-14 04:30:00,1378.39833,23.69,0.0,23.2,49.0,7.6
SA1,2000-01-14 05:00:00,1399.87667,25.61,0.0,23.1,45.0,7.6
SA1,2000-01-14 05:30:00,1424.22,33.28,0.0,23.9,38.0,11.2
SA1,2000-01-14 06:00:00,1465.36333,48.82,0.0,23.8,37.0,11.2
SA1,2000-01-14 06:30:00,1509.72167,49.38,0.0,24.5,34.0,13.0
SA1,2000-01-14 07:00:00,1634.42833,56.92,0.0,25.8,31.0,13.0
SA1,2000-01-14 07:30:00,1737.49167,44.31,0.0,27.5,27.0,11.2
SA1,2000-01-14 08:00:00,1825.56667,55.47,0.0,27.9,26.0,13.0
SA1,2000-01-14 08:30:00,1923.92667,70.19,0.0,28.6,24.0,16.6
SA1,2000-01-14 09:00:00,2023.075,74.93,0.0,30.5,22.0,13.0
SA1,2000-01-14 09:30:00,2091.87167,68.18,0.0,31.5,18.0,16.6
SA1,2000-01-14 10:00:00,2144.66667,69.32,0.0,32.1,18.0,14.8
SA1,2000-01-14 10:30:00,2179.25667,70.86,0.0,32.7,16.0,22.3
SA1,2000-01-14 11:00:00,2227.83,73.43,0.0,33.7,16.0,22.3
SA1,2000-01-14 11:30:00,2267.46,76.48,0.0,33.5,16.0,22.3
SA1,2000-01-14 12:00:00,2279.39833,81.16,0.0,33.8,15.0,24.1
SA1,2000-01-14 12:30:00,2308.575,111.65,0.0,33.8,16.0,22.3
SA1,2000-01-14 13:00:00,2366.57833,120.68,0.0,34.1,16.0,18.4
SA1,2000-01-14 13:30:00,2396.985,142.56,0.0,36.1,15.0,18.4
SA1,2000-01-14 14:00:00,2411.245,158.49,0.0,35.1,19.0,16.6
